schedule_id,cnn,corridor,limits,weekday,scheduled_from_hour,scheduled_to_hour,citation_count,avg_citation_time,min_citation_time,max_citation_time
2000029,120000,02nd Ave,California St  -  Cornwall St,Monday,7,9,5,7.17,7.15,7.2
2000031,122000,02nd Ave,Clement St  -  Geary Blvd,Monday,7,9,4,7.1375,7.116666666666666,7.15
2000033,121000,02nd Ave,Cornwall St  -  Clement St,Monday,7,9,5,7.17,7.15,7.2
2000035,123000,02nd Ave,Geary Blvd  -  Anza St,Monday,7,9,7,7.116666666666667,7.066666666666666,7.15
2000040,119000,02nd Ave,Lake St  -  California St,Wednesday,9,11,3,9.4,9.383333333333333,9.416666666666666
2000083,158000,03rd Ave,Cabrillo St  -  Fulton St,Tuesday,8,10,3,8.555555555555555,8.516666666666667,8.583333333333334
2000084,158000,03rd Ave,Cabrillo St  -  Fulton St,Thursday,8,10,6,8.702777777777778,8.65,8.8
2000085,152000,03rd Ave,California St  -  Cornwall St,Tuesday,7,9,3,7.311111111111111,7.183333333333334,7.383333333333334
2000087,154000,03rd Ave,Clement St  -  Geary Blvd,Tuesday,7,9,5,7.2700000000000005,7.183333333333334,7.383333333333334
2000088,154000,03rd Ave,Clement St  -  Geary Blvd,Thursday,7,9,5,7.313333333333333,7.216666666666667,7.366666666666666
2000089,153000,03rd Ave,Cornwall St  -  Clement St,Tuesday,7,9,3,7.311111111111111,7.183333333333334,7.383333333333334
2000092,155000,03rd Ave,Geary Blvd  -  Anza St,Thursday,7,9,3,7.3500000000000005,7.3,7.383333333333334
2000112,192201,03rd St,23rd St  -  24th St,Saturday,2,6,3,2.733333333333334,2.65,2.85
2000127,182000,03rd St,Berry St  -  Channel St,Monday,2,6,7,2.4261904761904765,2.0166666666666666,2.9833333333333334
2000130,182000,03rd St,Berry St  -  Channel St,Saturday,2,6,3,2.9500000000000006,2.9,2.9833333333333334
2000131,179000,03rd St,Brannan St  -  Townsend St,Monday,2,6,15,2.2166666666666663,2.0,2.9833333333333334
2000132,179000,03rd St,Brannan St  -  Townsend St,Monday,2,6,15,2.2166666666666663,2.0,2.9833333333333334
2000133,175000,03rd St,Bryant St  -  Taber Pl,Sunday,2,6,7,2.15,2.033333333333333,2.6166666666666667
2000134,175000,03rd St,Bryant St  -  Taber Pl,Sunday,2,6,7,2.15,2.033333333333333,2.6166666666666667
2000155,169000,03rd St,Clementina St  -  Folsom St,Saturday,2,6,27,2.171604938271605,2.05,2.95
2000156,169000,03rd St,Clementina St  -  Folsom St,Saturday,2,6,27,2.171604938271605,2.05,2.95
2000181,170000,03rd St,Folsom St  -  Saint Francis Pl,Saturday,2,6,26,2.1724358974358973,2.05,2.95
2000182,170000,03rd St,Folsom St  -  Saint Francis Pl,Saturday,2,6,26,2.1724358974358973,2.05,2.95
2000190,172000,03rd St,Harrison St  -  Perry St,Sunday,2,6,26,2.1884615384615387,2.05,2.95
2000191,172000,03rd St,Harrison St  -  Perry St,Sunday,2,6,26,2.1884615384615387,2.05,2.95
2000195,168000,03rd St,Howard St  -  Clementina St,Saturday,2,6,16,2.1125,2.0166666666666666,2.183333333333333
2000196,168000,03rd St,Howard St  -  Clementina St,Saturday,2,6,16,2.1125,2.0166666666666666,2.183333333333333
2000212,165000,03rd St,Jessie St  -  Mission St,Monday,2,6,8,2.122916666666667,2.0833333333333335,2.1666666666666665
2000213,165000,03rd St,Jessie St  -  Mission St,Monday,2,6,8,2.122916666666667,2.0833333333333335,2.1666666666666665
2000216,181000,03rd St,King St  -  Berry St,Saturday,2,6,11,2.283333333333333,2.0,2.9833333333333334
2000217,181000,03rd St,King St  -  Berry St,Saturday,2,6,11,2.283333333333333,2.0,2.9833333333333334
2000243,210101,03rd St,McKinnon Ave  -  Newcomb Ave,Saturday,2,6,3,2.7000000000000006,2.5833333333333335,2.783333333333333
2000245,210201,03rd St,McKinnon Ave  -  Newcomb Ave,Saturday,2,6,3,2.7000000000000006,2.5833333333333335,2.783333333333333
2000247,167000,03rd St,Minna St  -  Howard St,Saturday,2,6,17,2.115686274509804,2.0166666666666666,2.183333333333333
2000248,167000,03rd St,Minna St  -  Howard St,Saturday,2,6,17,2.115686274509804,2.0166666666666666,2.183333333333333
2000249,166000,03rd St,Mission St  -  Minna St,Saturday,2,6,17,2.115686274509804,2.0166666666666666,2.183333333333333
2000250,166000,03rd St,Mission St  -  Minna St,Saturday,2,6,17,2.115686274509804,2.0166666666666666,2.183333333333333
2000251,211101,03rd St,Newcomb Ave  -  Oakdale Ave,Saturday,2,6,3,2.7000000000000006,2.5833333333333335,2.783333333333333
2000253,211201,03rd St,Newcomb Ave  -  Oakdale Ave,Saturday,2,6,3,2.7000000000000006,2.5833333333333335,2.783333333333333
2000269,173000,03rd St,Perry St  -  Stillman St,Sunday,2,6,12,2.204166666666666,2.05,2.95
2000270,173000,03rd St,Perry St  -  Stillman St,Sunday,2,6,12,2.204166666666666,2.05,2.95
2000281,171000,03rd St,Saint Francis Pl  -  Harrison St,Sunday,2,6,24,2.1777777777777776,2.05,2.95
2000282,171000,03rd St,Saint Francis Pl  -  Harrison St,Sunday,2,6,24,2.1777777777777776,2.05,2.95
2000289,177000,03rd St,South Park  -  Varney Pl,Monday,2,6,7,2.1238095238095243,2.0166666666666666,2.6166666666666667
2000290,177000,03rd St,South Park  -  Varney Pl,Monday,2,6,7,2.1238095238095243,2.0166666666666666,2.6166666666666667
2000291,164000,03rd St,Stevenson St  -  Jessie St,Monday,2,6,8,2.122916666666667,2.0833333333333335,2.1666666666666665
2000292,164000,03rd St,Stevenson St  -  Jessie St,Monday,2,6,8,2.122916666666667,2.0833333333333335,2.1666666666666665
2000293,174000,03rd St,Stillman St  -  Bryant St,Sunday,2,6,7,2.15,2.033333333333333,2.6166666666666667
2000294,174000,03rd St,Stillman St  -  Bryant St,Sunday,2,6,7,2.15,2.033333333333333,2.6166666666666667
2000295,176000,03rd St,Taber Pl  -  South Park,Sunday,2,6,4,2.191666666666667,2.033333333333333,2.6166666666666667
2000296,176000,03rd St,Taber Pl  -  South Park,Sunday,2,6,4,2.191666666666667,2.033333333333333,2.6166666666666667
2000305,180000,03rd St,Townsend St  -  King St,Monday,2,6,14,2.2297619047619044,2.0,2.9833333333333334
2000306,180000,03rd St,Townsend St  -  King St,Monday,2,6,14,2.2297619047619044,2.0,2.9833333333333334
2000311,178000,03rd St,Varney Pl  -  Brannan St,Monday,2,6,6,2.1333333333333333,2.0166666666666666,2.6166666666666667
2000312,178000,03rd St,Varney Pl  -  Brannan St,Monday,2,6,6,2.1333333333333333,2.0166666666666666,2.6166666666666667
2000324,244000,04th Ave,Balboa St  -  Cabrillo St,Monday,8,10,3,8.733333333333334,8.716666666666667,8.75
2000326,245000,04th Ave,Cabrillo St  -  Fulton St,Monday,8,10,3,8.755555555555555,8.716666666666667,8.8
2000340,238000,04th Ave,Lake St  -  California St,Monday,9,11,3,9.416666666666666,9.316666666666666,9.6
2000387,281000,05th Ave,Anza St  -  Balboa St,Thursday,8,10,3,8.694444444444443,8.666666666666666,8.716666666666667
2000391,283000,05th Ave,Cabrillo St  -  Fulton St,Thursday,8,10,5,8.66,8.6,8.733333333333333
2000394,277000,05th Ave,California St  -  Cornwall St,Tuesday,7,9,3,7.233333333333333,7.216666666666667,7.25
2000395,279000,05th Ave,Clement St  -  Geary Blvd,Thursday,7,9,6,7.302777777777777,7.233333333333333,7.333333333333333
2000396,279000,05th Ave,Clement St  -  Geary Blvd,Tuesday,7,9,3,7.3,7.233333333333333,7.416666666666667
2000398,278000,05th Ave,Cornwall St  -  Clement St,Tuesday,7,9,3,7.233333333333333,7.216666666666667,7.25
2000399,280000,05th Ave,Geary Blvd  -  Anza St,Thursday,7,9,5,7.530000000000001,7.25,7.616666666666667
2000400,280000,05th Ave,Geary Blvd  -  Anza St,Tuesday,7,9,4,7.370833333333334,7.25,7.45
2000409,276000,05th Ave,Lake St  -  California St,Thursday,9,11,3,9.561111111111112,9.516666666666667,9.633333333333333
2000410,276000,05th Ave,Lake St  -  California St,Tuesday,9,11,4,9.537500000000001,9.5,9.583333333333334
2000456,319000,06th Ave,Balboa St  -  Cabrillo St,Wednesday,8,10,4,8.733333333333334,8.7,8.766666666666667
2000457,320000,06th Ave,Cabrillo St  -  Fulton St,Monday,8,10,5,8.709999999999999,8.683333333333334,8.733333333333333
2000458,320000,06th Ave,Cabrillo St  -  Fulton St,Wednesday,8,10,3,8.677777777777777,8.65,8.716666666666667
2000461,316000,06th Ave,Clement St  -  Geary Blvd,Monday,7,9,4,7.229166666666667,7.2,7.266666666666667
2000465,317000,06th Ave,Geary Blvd  -  Anza St,Monday,7,9,4,7.420833333333333,7.183333333333334,7.566666666666666
2000475,313000,06th Ave,Lake St  -  California St,Wednesday,9,11,3,9.53888888888889,9.5,9.583333333333334
2000480,339000,06th St,Ahern Way  -  Bryant St,Wednesday,4,6,4,4.2250000000000005,4.183333333333334,4.283333333333333
2000481,339000,06th St,Ahern Way  -  Bryant St,Wednesday,4,6,4,4.2250000000000005,4.183333333333334,4.283333333333333
2000485,337000,06th St,Clara St  -  Harrison St,Friday,4,6,14,4.2250000000000005,4.15,4.316666666666666
2000486,337000,06th St,Clara St  -  Harrison St,Friday,4,6,14,4.2250000000000005,4.15,4.316666666666666
2000487,334000,06th St,Clementina St  -  Folsom St,Friday,4,6,36,4.135648148148149,4.0,4.316666666666666
2000488,334000,06th St,Clementina St  -  Folsom St,Friday,4,6,36,4.135648148148149,4.0,4.316666666666666
2000489,335000,06th St,Folsom St  -  Shipley St,Friday,4,6,24,4.175,4.0,4.316666666666666
2000490,335000,06th St,Folsom St  -  Shipley St,Friday,4,6,24,4.175,4.0,4.316666666666666
2000491,338000,06th St,Harrison St  -  Ahern Way,Friday,4,6,12,4.230555555555555,4.166666666666667,4.316666666666666
2000492,338000,06th St,Harrison St  -  Ahern Way,Friday,4,6,12,4.230555555555555,4.166666666666667,4.316666666666666
2000493,332000,06th St,Howard St  -  Tehama St,Wednesday,4,6,56,4.107440476190477,4.0,4.25
2000494,332000,06th St,Howard St  -  Tehama St,Wednesday,4,6,56,4.107440476190477,4.0,4.25
2000495,328000,06th St,Jessie St  -  Mission St,Wednesday,4,6,60,4.128333333333334,4.033333333333333,4.25
2000496,328000,06th St,Jessie St  -  Mission St,Wednesday,4,6,60,4.128333333333334,4.033333333333333,4.25
2000497,326000,06th St,Market St  -  Stevenson St,Saturday,4,6,29,4.141379310344828,4.033333333333333,4.25
2000498,326000,06th St,Market St  -  Stevenson St,Saturday,4,6,29,4.141379310344828,4.033333333333333,4.25
2000499,330000,06th St,Minna St  -  Natoma St,Wednesday,4,6,79,4.116877637130802,4.0,4.25
2000500,330000,06th St,Minna St  -  Natoma St,Wednesday,4,6,79,4.116877637130802,4.0,4.25
2000501,329000,06th St,Mission St  -  Minna St,Wednesday,4,6,81,4.117489711934156,4.0,4.25
2000502,329000,06th St,Mission St  -  Minna St,Wednesday,4,6,81,4.117489711934156,4.0,4.25
2000503,331000,06th St,Natoma St  -  Howard St,Wednesday,4,6,57,4.108479532163742,4.0,4.25
2000504,331000,06th St,Natoma St  -  Howard St,Wednesday,4,6,57,4.108479532163742,4.0,4.25
2000505,336000,06th St,Shipley St  -  Clara St,Friday,4,6,24,4.1812499999999995,4.0,4.316666666666666
2000506,336000,06th St,Shipley St  -  Clara St,Friday,4,6,24,4.1812499999999995,4.0,4.316666666666666
2000507,327000,06th St,Stevenson St  -  Jessie St,Wednesday,4,6,60,4.128333333333334,4.033333333333333,4.25
2000508,327000,06th St,Stevenson St  -  Jessie St,Wednesday,4,6,60,4.128333333333334,4.033333333333333,4.25
2000509,333000,06th St,Tehama St  -  Clementina St,Friday,4,6,34,4.100980392156863,4.0,4.25
2000510,333000,06th St,Tehama St  -  Clementina St,Friday,4,6,34,4.100980392156863,4.0,4.25
2000513,355000,07th Ave,Balboa St  -  Cabrillo St,Tuesday,8,10,3,8.65,8.6,8.716666666666667
2000515,356000,07th Ave,Cabrillo St  -  Fulton St,Tuesday,8,10,3,8.633333333333333,8.6,8.666666666666666
2000517,351000,07th Ave,California St  -  Clement St,Tuesday,7,9,3,7.394444444444445,7.25,7.466666666666667
2000519,352000,07th Ave,Clement St  -  Geary Blvd,Tuesday,7,9,4,7.366666666666667,7.25,7.466666666666667
2000520,352000,07th Ave,Clement St  -  Geary Blvd,Thursday,7,9,4,7.387499999999999,7.283333333333333,7.45
2000521,353000,07th Ave,Geary Blvd  -  Anza St,Tuesday,7,9,3,7.355555555555555,7.25,7.45
2000522,353000,07th Ave,Geary Blvd  -  Anza St,Thursday,7,9,4,7.55,7.416666666666667,7.616666666666667
2000531,350000,07th Ave,Lake St  -  California St,Tuesday,9,11,3,9.600000000000001,9.533333333333333,9.716666666666667
2000532,350000,07th Ave,Lake St  -  California St,Thursday,9,11,3,9.511111111111111,9.45,9.616666666666667
2000541,349000,07th Ave,Start: 01-99 Block  -  Lake St,Tuesday,9,11,3,9.600000000000001,9.533333333333333,9.716666666666667
2000542,349000,07th Ave,Start: 01-99 Block  -  Lake St,Thursday,9,11,3,9.511111111111111,9.45,9.616666666666667
2000574,369000,07th St,Minna St  -  Natoma St,Tuesday,0,6,10,0.42666666666666664,0.21666666666666667,0.9166666666666666
2000575,369000,07th St,Minna St  -  Natoma St,Monday,0,2,26,0.40769230769230774,0.2,0.8333333333333334
2000576,368000,07th St,Mission St  -  Minna St,Tuesday,0,6,10,0.42666666666666664,0.21666666666666667,0.9166666666666666
2000577,368000,07th St,Mission St  -  Minna St,Monday,0,2,26,0.40769230769230774,0.2,0.8333333333333334
2000578,370000,07th St,Natoma St  -  Howard St,Tuesday,0,6,10,0.42666666666666664,0.21666666666666667,0.9166666666666666
2000579,370000,07th St,Natoma St  -  Howard St,Monday,0,2,26,0.40769230769230774,0.2,0.8333333333333334
2000581,366001,07th St,Stevenson St  -  Mission St,Wednesday,0,2,12,0.4180555555555556,0.2,0.6333333333333333
2000588,393000,08th Ave,Cabrillo St  -  Fulton St,Wednesday,8,10,5,8.613333333333333,8.583333333333334,8.65
2000589,393000,08th Ave,Cabrillo St  -  Fulton St,Monday,8,10,3,8.661111111111111,8.633333333333333,8.683333333333334
2000593,389000,08th Ave,Clement St  -  Geary Blvd,Monday,7,9,4,7.279166666666667,7.233333333333333,7.316666666666666
2000595,390000,08th Ave,Geary Blvd  -  Anza St,Monday,7,9,4,7.3875,7.233333333333333,7.466666666666667
2000643,407000,08th St,Minna St  -  Natoma St,Tuesday,0,6,21,0.5206349206349206,0.2833333333333333,1.1333333333333333
2000644,407000,08th St,Minna St  -  Natoma St,Wednesday,0,2,16,0.5572916666666666,0.38333333333333336,0.8166666666666667
2000645,406000,08th St,Mission St  -  Minna St,Tuesday,0,6,21,0.5206349206349206,0.2833333333333333,1.1333333333333333
2000646,406000,08th St,Mission St  -  Minna St,Wednesday,0,2,16,0.5572916666666666,0.38333333333333336,0.8166666666666667
2000647,408000,08th St,Natoma St  -  Howard St,Tuesday,0,6,20,0.5241666666666667,0.2833333333333333,1.1333333333333333
2000648,408000,08th St,Natoma St  -  Howard St,Wednesday,0,2,16,0.5572916666666666,0.38333333333333336,0.8166666666666667
2000651,405000,08th St,Stevenson St  -  Mission St,Tuesday,0,6,18,0.5314814814814814,0.2833333333333333,1.1333333333333333
2000653,405000,08th St,Stevenson St  -  Mission St,Wednesday,0,2,14,0.5452380952380953,0.38333333333333336,0.7
2000671,424000,09th Ave,California St  -  Clement St,Thursday,7,9,5,7.42,7.333333333333333,7.483333333333333
2000673,425000,09th Ave,Clement St  -  Geary Blvd,Thursday,7,9,5,7.410000000000001,7.333333333333333,7.516666666666667
2000674,425000,09th Ave,Clement St  -  Geary Blvd,Tuesday,7,9,3,7.316666666666666,7.3,7.333333333333333
2000675,426000,09th Ave,Geary Blvd  -  Anza St,Thursday,7,9,4,7.454166666666667,7.383333333333334,7.533333333333333
2000684,423000,09th Ave,Lake St  -  California St,Tuesday,9,11,3,9.511111111111111,9.5,9.516666666666667
2000715,453000,09th St,Clementina St  -  Folsom St,Thursday,0,6,19,1.4271929824561405,0.6833333333333333,4.466666666666667
2000717,453000,09th St,Clementina St  -  Folsom St,Monday,0,6,51,1.1970588235294117,0.7833333333333333,1.8666666666666667
2000724,457000,09th St,Harrison St  -  McLea Ct,Thursday,4,6,3,4.477777777777778,4.45,4.516666666666667
2000725,457000,09th St,Harrison St  -  McLea Ct,Thursday,2,6,3,4.477777777777778,4.45,4.516666666666667
2000727,451000,09th St,Howard St  -  Tehama St,Thursday,0,6,24,1.0708333333333333,0.6833333333333333,1.6166666666666667
2000729,451000,09th St,Howard St  -  Tehama St,Monday,0,6,59,1.1903954802259884,0.7833333333333333,1.8833333333333333
2000731,447000,09th St,Jessie St  -  Mission St,Tuesday,0,6,12,0.988888888888889,0.75,1.6166666666666667
2000733,447000,09th St,Jessie St  -  Mission St,Monday,0,6,31,1.1661290322580644,0.7833333333333333,1.9666666666666668
2000735,446000,09th St,Market St  -  Jessie St,Tuesday,0,6,4,0.8541666666666666,0.75,0.9
2000737,446000,09th St,Market St  -  Jessie St,Friday,0,6,5,1.2866666666666666,0.9333333333333333,1.9666666666666668
2000743,449000,09th St,Minna St  -  Natoma St,Tuesday,0,6,12,1.0597222222222225,0.7666666666666667,1.6166666666666667
2000745,449000,09th St,Minna St  -  Natoma St,Monday,0,6,37,1.1995495495495496,0.7833333333333333,1.9666666666666668
2000747,448000,09th St,Mission St  -  Minna St,Tuesday,0,6,13,1.0448717948717952,0.7666666666666667,1.6166666666666667
2000749,448000,09th St,Mission St  -  Minna St,Monday,0,6,37,1.1995495495495496,0.7833333333333333,1.9666666666666668
2000751,450000,09th St,Natoma St  -  Howard St,Thursday,0,6,17,1.1431372549019607,0.7666666666666667,1.6166666666666667
2000753,450000,09th St,Natoma St  -  Howard St,Monday,0,6,43,1.205813953488372,0.7833333333333333,1.95
2000763,452000,09th St,Tehama St  -  Clementina St,Thursday,0,6,17,1.0705882352941176,0.6833333333333333,1.5833333333333335
2000765,452000,09th St,Tehama St  -  Clementina St,Monday,0,6,55,1.213030303030303,0.7833333333333333,1.8833333333333333
2000767,466000,10th Ave,Anza St  -  Balboa St,Monday,8,10,32,8.627604166666666,8.45,8.833333333333334
2000768,466000,10th Ave,Anza St  -  Balboa St,Wednesday,8,10,49,8.560204081632653,8.366666666666667,8.666666666666666
2000769,467000,10th Ave,Balboa St  -  Cabrillo St,Monday,8,10,59,8.611864406779661,8.45,8.716666666666667
2000770,467000,10th Ave,Balboa St  -  Cabrillo St,Wednesday,8,10,56,8.572023809523811,8.4,8.683333333333334
2000771,468000,10th Ave,Cabrillo St  -  Fulton St,Monday,8,10,65,8.600512820512822,8.45,8.716666666666667
2000772,468000,10th Ave,Cabrillo St  -  Fulton St,Wednesday,8,10,73,8.583333333333334,8.416666666666666,8.683333333333334
2000773,463000,10th Ave,California St  -  Clement St,Monday,7,9,57,7.339473684210526,7.25,7.533333333333333
2000774,463000,10th Ave,California St  -  Clement St,Wednesday,7,9,49,7.5758503401360535,7.416666666666667,7.816666666666666
2000775,464000,10th Ave,Clement St  -  Geary Blvd,Monday,7,9,68,7.3313725490196076,7.233333333333333,7.533333333333333
2000776,464000,10th Ave,Clement St  -  Geary Blvd,Wednesday,7,9,47,7.613475177304964,7.45,8.383333333333333
2000777,465000,10th Ave,Geary Blvd  -  Anza St,Monday,7,9,39,7.388888888888889,7.233333333333333,7.616666666666667
2000778,465000,10th Ave,Geary Blvd  -  Anza St,Wednesday,8,10,43,8.556201550387597,8.383333333333333,8.666666666666666
2000779,471000,10th Ave,Irving St  -  Judah St,Wednesday,8,10,45,8.758518518518517,8.55,8.983333333333333
2000780,471000,10th Ave,Irving St  -  Judah St,Monday,8,10,54,8.691049382716049,8.566666666666666,8.85
2000781,472000,10th Ave,Judah St  -  Kirkham St,Wednesday,8,10,39,8.770085470085471,8.533333333333333,8.966666666666667
2000782,472000,10th Ave,Judah St  -  Kirkham St,Monday,8,10,34,8.727450980392158,8.583333333333334,8.883333333333333
2000783,473000,10th Ave,Kirkham St  -  Lawton St,Friday,8,10,58,8.76235632183908,8.483333333333333,8.983333333333333
2000784,473000,10th Ave,Kirkham St  -  Lawton St,Tuesday,8,10,31,8.568279569892473,8.483333333333333,8.75
2000785,462000,10th Ave,Lake St  -  California St,Monday,9,11,68,9.545588235294119,9.366666666666667,9.75
2000786,462000,10th Ave,Lake St  -  California St,Wednesday,9,11,38,9.610087719298246,9.4,9.75
2000787,474000,10th Ave,Lawton St  -  Moraga St,Friday,8,10,46,8.7018115942029,8.483333333333333,8.966666666666667
2000788,474000,10th Ave,Lawton St  -  Moraga St,Tuesday,8,10,37,8.591891891891892,8.5,9.416666666666666
2000789,470000,10th Ave,Lincoln Way  -  Irving St,Wednesday,8,10,14,8.746428571428572,8.566666666666666,8.95
2000790,470000,10th Ave,Lincoln Way  -  Irving St,Monday,8,10,25,8.682666666666666,8.566666666666666,8.816666666666666
2000791,475000,10th Ave,Moraga St  -  Noriega St,Friday,8,10,60,8.719722222222222,8.516666666666667,8.95
2000792,475000,10th Ave,Moraga St  -  Noriega St,Tuesday,8,10,41,8.63211382113821,8.466666666666667,9.433333333333334
2000793,476000,10th Ave,Noriega St  -  Ortega St,Friday,8,10,51,8.716666666666665,8.466666666666667,8.933333333333334
2000794,476000,10th Ave,Noriega St  -  Ortega St,Tuesday,8,10,49,8.63231292517007,8.483333333333333,9.433333333333334
2000795,477000,10th Ave,Ortega St  -  Pacheco St,Friday,8,10,37,8.713963963963963,8.45,8.933333333333334
2000796,477000,10th Ave,Ortega St  -  Pacheco St,Tuesday,8,10,31,8.61236559139785,8.5,8.816666666666666
2000797,478000,10th Ave,Pacheco St  -  Quintara St,Friday,8,10,17,8.670588235294117,8.45,8.9
2000798,478000,10th Ave,Pacheco St  -  Quintara St,Tuesday,8,10,18,8.65925925925926,8.5,8.816666666666666
2000799,479000,10th Ave,Quintara St  -  Mendosa Ave,Friday,8,10,11,8.596969696969696,8.483333333333333,8.8
2000800,479000,10th Ave,Quintara St  -  Mendosa Ave,Tuesday,8,10,16,8.635416666666666,8.5,8.833333333333334
2000801,461000,10th Ave,Start: 01-99 Block  -  Lake St,Monday,9,11,32,9.530208333333334,9.366666666666667,9.75
2000802,461000,10th Ave,Start: 01-99 Block  -  Lake St,Monday,9,11,32,9.530208333333334,9.366666666666667,9.75
2000803,491000,10th St,Bryant St  -  Potrero Ave,Tuesday,0,6,29,1.967241379310345,0.13333333333333333,4.616666666666667
2000804,491000,10th St,Bryant St  -  Potrero Ave,Friday,2,6,9,4.277777777777779,4.133333333333334,4.5
2000805,491000,10th St,Bryant St  -  Potrero Ave,Friday,0,6,14,2.8333333333333335,0.2,4.5
2000806,491000,10th St,Bryant St  -  Potrero Ave,Tuesday,2,6,12,4.426388888888889,4.2,4.616666666666667
2000807,488000,10th St,Folsom St  -  Sheridan St,Friday,2,6,23,4.248550724637681,4.066666666666666,4.65
2000808,488000,10th St,Folsom St  -  Sheridan St,Tuesday,4,6,29,4.332183908045977,4.1,4.55
2000809,488000,10th St,Folsom St  -  Sheridan St,Tuesday,2,6,30,4.2555555555555555,2.033333333333333,4.55
2000810,488000,10th St,Folsom St  -  Sheridan St,Friday,4,6,23,4.248550724637681,4.066666666666666,4.65
2000811,490000,10th St,Harrison St  -  Bryant St,Friday,2,6,28,4.2595238095238095,4.066666666666666,4.65
2000812,490000,10th St,Harrison St  -  Bryant St,Tuesday,4,6,30,4.371666666666666,4.15,4.616666666666667
2000813,490000,10th St,Harrison St  -  Bryant St,Tuesday,2,6,30,4.371666666666666,4.15,4.616666666666667
2000814,490000,10th St,Harrison St  -  Bryant St,Friday,4,6,28,4.2595238095238095,4.066666666666666,4.65
2000815,487000,10th St,Howard St  -  Folsom St,Thursday,0,6,190,1.0564912280701755,0.5666666666666667,4.45
2000817,487000,10th St,Howard St  -  Folsom St,Friday,0,6,131,1.0287531806615775,0.5166666666666667,4.233333333333333
2000818,487000,10th St,Howard St  -  Folsom St,Tuesday,2,6,9,4.087037037037037,2.033333333333333,4.45
2000819,482000,10th St,Jessie St  -  Jessie St,Tuesday,0,6,95,1.0615789473684207,0.6,4.416666666666667
2000821,482000,10th St,Jessie St  -  Jessie St,Friday,0,6,257,0.9792477302204929,0.5333333333333333,4.216666666666667
2000822,482000,10th St,Jessie St  -  Jessie St,Tuesday,2,6,3,4.3500000000000005,4.233333333333333,4.416666666666667
2000823,483000,10th St,Jessie St  -  Mission St,Tuesday,0,6,95,1.0615789473684207,0.6,4.416666666666667
2000825,483000,10th St,Jessie St  -  Mission St,Friday,0,6,257,0.9792477302204929,0.5333333333333333,4.216666666666667
2000826,483000,10th St,Jessie St  -  Mission St,Tuesday,2,6,3,4.3500000000000005,4.233333333333333,4.416666666666667
2000827,480000,10th St,Market St  -  Stevenson St,Thursday,0,6,61,0.9647540983606557,0.6,1.95
2000829,480000,10th St,Market St  -  Stevenson St,Friday,0,6,192,0.9656250000000001,0.5333333333333333,2.9333333333333336
2000831,485000,10th St,Minna St  -  Natoma St,Tuesday,0,6,87,1.0486590038314176,0.6166666666666667,4.416666666666667
2000833,485000,10th St,Minna St  -  Natoma St,Friday,0,6,119,1.0317927170868346,0.5666666666666667,4.233333333333333
2000834,485000,10th St,Minna St  -  Natoma St,Tuesday,2,6,3,4.3500000000000005,4.233333333333333,4.416666666666667
2000835,484000,10th St,Mission St  -  Minna St,Tuesday,0,6,112,1.0488095238095239,0.6,4.416666666666667
2000836,484000,10th St,Mission St  -  Minna St,Wednesday,2,6,3,3.7944444444444443,2.9333333333333336,4.233333333333333
2000837,484000,10th St,Mission St  -  Minna St,Friday,0,6,289,0.9924452133794697,0.5333333333333333,4.233333333333333
2000838,484000,10th St,Mission St  -  Minna St,Tuesday,2,6,3,4.3500000000000005,4.233333333333333,4.416666666666667
2000839,486000,10th St,Natoma St  -  Howard St,Thursday,0,6,110,1.0153030303030304,0.6166666666666667,4.416666666666667
2000841,486000,10th St,Natoma St  -  Howard St,Friday,0,6,132,1.0265151515151516,0.5666666666666667,4.233333333333333
2000842,486000,10th St,Natoma St  -  Howard St,Tuesday,2,6,3,4.3500000000000005,4.233333333333333,4.416666666666667
2000843,489000,10th St,Sheridan St  -  Harrison St,Friday,2,6,26,4.246153846153846,4.066666666666666,4.65
2000844,489000,10th St,Sheridan St  -  Harrison St,Tuesday,4,6,34,4.331862745098039,4.1,4.55
2000845,489000,10th St,Sheridan St  -  Harrison St,Tuesday,2,6,34,4.331862745098039,4.1,4.55
2000846,489000,10th St,Sheridan St  -  Harrison St,Friday,4,6,26,4.246153846153846,4.066666666666666,4.65
2000847,481000,10th St,Stevenson St  -  Jessie St,Tuesday,0,6,95,1.0615789473684207,0.6,4.416666666666667
2000849,481000,10th St,Stevenson St  -  Jessie St,Friday,0,6,257,0.9792477302204929,0.5333333333333333,4.216666666666667
2000850,481000,10th St,Stevenson St  -  Jessie St,Tuesday,2,6,3,4.3500000000000005,4.233333333333333,4.416666666666667
2000851,497000,11th Ave,Anza St  -  Balboa St,Tuesday,8,10,16,8.75,8.683333333333334,8.85
2000852,497000,11th Ave,Anza St  -  Balboa St,Thursday,8,10,17,8.476470588235292,8.366666666666667,8.583333333333334
2000853,498000,11th Ave,Balboa St  -  Cabrillo St,Tuesday,8,10,44,8.747348484848485,8.65,8.9
2000854,498000,11th Ave,Balboa St  -  Cabrillo St,Thursday,8,10,29,8.486781609195402,8.383333333333333,8.6
2000855,499000,11th Ave,Cabrillo St  -  Fulton St,Tuesday,8,10,46,8.717028985507246,8.55,8.883333333333333
2000856,499000,11th Ave,Cabrillo St  -  Fulton St,Thursday,8,10,46,8.501449275362319,8.383333333333333,8.633333333333333
